450 Yonge St.,Toronto,ON,CA,M4Y 1X1
675 Yonge,Toronto,ON,CA,M4Y 2B2
657 Dupont Street,Toronto,ON,CA,M6G 1Z4
"100 Lynn Williams St, Hilton Toronto",Toronto,ON,CA,M6K 3N6
765 Yonge Street,Toronto,ON,CA,M4W 2G4
150 Dundas Street,Toronto,ON,CA,M5G 1C6
"65 Wicksteed Ave, C",Toronto,ON,CA,M4G 4H9
"40 King St. West, Unit 102",Toronto,ON,CA,M5H 3Y2
1984 Queen Street East,Toronto,ON,CA,M4L 1J2
878 Eglinton Avnue East,Toronto,ON,CA,M4G 2L1
"1250 Bay Street, 100",Toronto,ON,CA,M5R 2B1
1 Beford Avenue,Toronto,ON,CA,M5R 2J7
100 Bloor St E,Toronto,ON,CA,M4W 1A8
37 Grosvenor Street,Toronto,ON,CA,M4Y 3G5
"626 Sheppard Avenue West, Holt Renfrew Centre",Toronto,ON,CA,M3H 2S1
829 The Queensway,Toronto,ON,CA,M8Z 1N6
"373 King Street West, Ground Floor",Toronto,ON,CA,M5V 1K5
1265 Military Trl,Toronto,ON,CA,M1C 1A4
"180 Queen Street West Suite, 102.3A",Toronto,ON,CA,M5V 3X3
205 Humber College Blvd,Toronto,ON,CA,M9W 5L7
"585 University Avenue, R-16",Toronto,ON,CA,M5G 2N2
"1 Queen Street East, G5",Toronto,ON,CA,M5C 2W5
"1156 Kennedy Road, Toronto Eaton Centre",Toronto,ON,CA,M1P 2K9
55 Bloor St W,Toronto,ON,CA,M4W 1A5
2555 Victoria Park Avenue,Toronto,ON,CA,M1T 1A3
130 King Street West,Toronto,ON,CA,M5X 1A9
"32 Clock Tower Rd., Unit No. H001",Toronto,ON,CA,M3C 0G2
224 Wellington St W,Toronto,ON,CA,M5V 3T5
"1005 King St W, Unit 7",Toronto,ON,CA,M6G 1B9
908 Queen St E,Toronto,ON,CA,M4M 1J5
47 Charles Street West,Toronto,ON,CA,M4Y 2R4
81 Front Street East,Toronto,ON,CA,M5E 1B8
"132 Front Street East, Unit # 1E",TORONTO,ON,CA,M5A 1E2
1909 Yonge Street,Toronto,ON,CA,M4S 1Z3
"100 King Street West, C11 - Upper Level, 2 Ossington",Toronto,ON,CA,M5X 1A9
"150 Park Lawn Road, Unit A",Toronto,ON,CA,M8Y 3H8
369 Huron St.,Toronto,ON,CA,M5S 1A5
"1 Yorkdale Road, 326",Toronto,ON,CA,M6A 3A1
"218 Yonge Street PO Box 1024, 1-158",Toronto,ON,CA,M5B 2H6
4700 Keele St,Toronto,ON,CA,M3J 1P3
"1 Yonge Street, 104",Toronto,ON,CA,M5E 1E5
"220 Yonge St, Six Points Plaza",Toronto,ON,CA,M5B 2H6
"525 University Avenue, R1",Toronto,ON,CA,M5G 2L3
"2293 Yonge Street, RBC Centre",Toronto,ON,CA,M4P 2C6
4001 Leslie Street,Toronto,ON,CA,M2K 1E1
555 University Avenue,Toronto,ON,CA,M5G 1X8
"3737 Major Mackenzie Drive, 101",Vaughan,ON,CA,L4H 0A2
"3175 Rutherford Road, Unit 78, Building B",Vaughan,ON,CA,L4K 5Y6
1101 Rutherford Rd,Vaughan,ON,CA,L4J 0E2
"550 King St. N., Unit G12, Laurelwood SHopping Centre",Waterloo,ON,CA,N2L 5W6
428 King Street North,Waterloo,ON,CA,N2J 2Z6
660 Taunton Road East,Whitby,ON,CA,L1R 0K6
1690 Huron Church Road,Windsor,ON,CA,N9C 2L1
"4450 Walker Road, Unit 200",Windsor,ON,CA,N8W 3T5
"3883 Rutherford Road, Suite #1",Woodbridge,ON,CA,L4L 9R8
655 University,Charlottetown,PE,CA,C1E 1E5
2151 Lapiniere,Brossard,QC,CA,J4W 2T5
975 Boul Romeo Vachon 275 Nord,Dorval,QC,CA,H4Y 1H1
495 Vanier Road,Gatineau,QC,CA,J9J 3J1
2953A Boul. St. Charles,Kirkland,QC,CA,H9H 3B5
2500 Des Laurentides Blvd,Laval,QC,CA,H7K 3G5
2450 Latreille,Mont Tremblant,QC,CA,J8E 2T9
"600 de Maisonneuve Ouest, #102",Montreal,QC,CA,H3A 3J2
3601 St-Laurent Blvd,Montreal,QC,CA,H2X 2V5
2305 Chem Rockland,Montreal,QC,CA,H3P 3E9
"747 Square Victoria, Space F-154",Montreal,QC,CA,H2Y 3Y9
"1287 Boul. De Maisonneuve Ouest, Unit A-3",Montreal,QC,CA,H3G 1G2
"Rue Peel & Rue St-Antoine W, Niveau A",Montreal,QC,CA,H3B 4C9
"975 boul, Romeo Vachon nord, Suite 275",Montreal,QC,CA,H4Y 1H1
"3544 Boul des Sources, Le Seville",Montreal,QC,CA,H9B 1Z9
"1370 Rue St. Catherine Ouest, Drummond Building",Montreal,QC,CA,H3G 1P8
600 Avenue du President Kennedy,Montreal,QC,CA,H3A 1J9
2000 rue Guy,Montreal,QC,CA,H3H 2L8
1301 Rue St. Catherine Est,Montreal,QC,CA,H2L 2H4
2440-2444 Notre-Dame Street West,Montreal,QC,CA,H3J 1N5
100 St Antoine West,Montreal,QC,CA,H2Y 1J6
"705 Rue St. Catherine Ouest, #3232B",Montreal,QC,CA,H3B 4G5
9065 boul de l'Ormiere,Quebec,QC,CA,G2B 3K2
75 Rene-Levesque West,Quebec,QC,CA,G1R 2A3
"1280 boulevard Lebourgneuf, 130",Quebec,QC,CA,G2K 0H1
"260 BOUL DES PROMENADES, L018",SAINT-BRUNO,QC,CA,J3V 5K4
3131 boulevard de la Cote Vertu,St Laurent,QC,CA,H4R 1Y8
"200 1st Avenue NW, Cornerstone SC-Prince Albert",Moose Jaw,SK,CA,S6H 1S6
353 Albert St North,Regina,SK,CA,S4R 3C3
"2931 13th Avenue, Southland Mall",Regina,SK,CA,S4T 1N8
737 Broadway Avenue,Saskatoon,SK,CA,S7N 1B3
134 Primrose Dri,Saskatoon,SK,CA,S7K 5S6
"134 Primrose Drive, F08",Saskatoon,SK,CA,S7K 5S6
1627 8th Street East,Saskatoon,SK,CA,S7H 0T4
30 3rd Street NE,Weyburn,SK,CA,S4H0V9
Bahnhofplatz,Baden,AG,CH,5400
Bahnhofplatz 10,Bern,BE,CH,3011
Hochbergerstrasse 70,Basel,BS,CH,4057
Rue de Romont 3,Fribourg,FR,CH,1700
Quai des Bergues 23,Geneve,GE,CH,1201
Place de Longemalle 14,Geneve,GE,CH,1204
Schmiedgasse 30,Rapperswil,SG,CH,8640
Marktgasse 9,St. Gallen,SG,CH,9000
Place de la Gare 4,Vevey,VD,CH,1800
Einkaufszentrum Glatt,Wallisellen,ZH,CH,8301
Limmatquai 144,Zurich,ZH,CH,8001
Hauptbahnhof,Zurich,ZH,CH,8001
Seestrasse 19,Zurich,ZH,CH,8002
Max Bill-Platz 15,Zurich,ZH,CH,8050
Limmatquai 4,Zurich,ZH,CH,8001
"El Roble 770, Local 116, Mall Arauco Chillan",Chillan,BI,CL,
"Jose Bernardo Cuevas 405, Local 1070,, Rancagua",Rancagua,LI,CL,
Av. Tabancura 1185,Santiago,RM,CL,
"Avenida Libertador Bernardo O Higgins, 1449, Local 15 Torre 4, Santiago Centro",Santiago,RM,CL,
"Av. José Pedro Alessandri 1166, Local 3004, Ñuñoa",Santiago,RM,CL,7580000
"Av Chamisero 9790, Local 14, Colina",Santiago,RM,CL,
"Lo Fontecilla 441, Las Condes",Santiago,RM,CL,7580125
"International Airport, Gate 19, Pudahuel District",Santiago,RM,CL,
"Av. Vitacura 6844, Vitacura",Santiago,RM,CL,7640538
"Estado 125, Santiago Centro",Santiago,RM,CL,
"Rosario Norte 100, Local 3, Las Condes",Santiago,RM,CL,
"Av. Vicuña Mackenna 6100, Local 2095, La Florida",Santiago,RM,CL,8242155
"Rosario Norte N 969 local 4, las condes, Las Condes.",Santiago,RM,CL,
"Huerfanos 1016, Local 4, Santiago Centro",Santiago,RM,CL,8320214
"General Bustamante Avenue Nº 10, Providencia",Santiago,RM,CL,
"Bellavista 052, Local 93, Providencia",Santiago,RM,CL,7520392
"Av. Andres Bello 2447, Local 5184, Providencia",Santiago,RM,CL,7510689
"Compañía 1214, Local 112",Santiago,RM,CL,8320000
"Av. El Rodeo 12850, Local 2, Lo Barnechea",Santiago,RM,CL,7700401
"Presidente Riesco 5333, Local 102, Las Condes",Santiago,RM,CL,
"Ave Pres Jorge Alesandri Rodriguez, 20040, Local 104 y 108, San Bernando",Santiago,RM,CL,
"Vitacura 4607, Vitracura",Santiago,RM,CL,
"Los Militares 4777, Local 3 Torre 1, Las Condes",Santiago,RM,CL,
Plaza Sotomayor 212,Valparaiso,VS,CL,
"Shop 301 on Third Floor of CITIC Tower,, 1 Tim Mei Avenue, Central, Hong Kong",Admiralty,91,CN,
"Portion C of Jasons, Basement 2, Hysan Place,  500 Hennessy Rd",Causeway Bay,91,CN,
"Lobby, 1/F, Eastern Hospital, 3 Lok Man, Road, Chai Wan",Chaiwan,91,CN,
"Office Lobby, G/F Exchange Square, Central",Hong Kong,91,CN,
"Shop Nos.P419-420, L4 WTC More, Causeway Bay",Hong Kong,91,CN,
"G/F, East Block, St Teresa's Hospital, 327 Prince's Edward Road",Hong Kong,91,CN,0
"Shop 201, 2/F, Alexandra House, 16-20 Chater Road, Central, Hong Kong",Hong Kong,91,CN,
"Concession HOK 3a & b, LAR Hong Kong Station",Hong Kong,91,CN,
"Shop 23, G/F, North Wing, Citygate,, Tung Chung, N.T.",Hong Kong,91,CN,0
"Lobby, Ground Floor, One Kowloon, 1 Wang, Yuen Street, Kowloon Bay, Hong Kong",Hong Kong,91,CN,
"Shop No. A335, Level 3, Yoho Mall, 8-9, Yeung Long",Hong Kong,91,CN,
"Shop 2100B, Level 2, Elements, 1 Austin Road West, Kowloon",Hong Kong,91,CN,
"HKIA, 6Z500, Lvl 6, Terminal 1, Airside, Central Concourse, Depart Boarding",Hong Kong,91,CN,
"Shop Nos. 155-158, New Town Plaza, Shantin, NT",Hong Kong,91,CN,
"Shop 3, G/F, No.8 Obervatory Road,, Tsim SHa Tsui",Hong Kong,91,CN,
"Unit W2, G/F, One Bay East West Tower, 83 Hoi Bun Rd, Kln",Hong Kong,91,CN,
"Shop A, Ground Floor, W Square, 318 Hennessy Road, Wanchai",Hong Kong,91,CN,
"Kiosk Nos. CEN K4-K5, Transfer Concourse, , MTR Central Station",Hong Kong,91,CN,
"Shop 1&2, G/F, Golden Phoenix Court, 1&2 St. Stephens Lane",Hong Kong,91,CN,
"Shop A04, First Floor, LAB Concept, Queenway Plaza, 93 Queensway, Hong Kong",Hong Kong,91,CN,
"Shop LB02 & portion area, Lobby Floor, iSQUARE, 35-79 Nathan Rd, Tsim Sha Tsui",Hong Kong,91,CN,
"Area A, 5/F, Landmark North, 39 Lung Sum Avenue, Sheung Shui, N.T.",Hong Kong,91,CN,
"Shop No. C, G/F, One Island South, 2 Heung Yip Road, Wong Chuk Hang",Hong Kong,91,CN,
"Shop 131, Level 1, Pacific Place, 88 Queensway, HK",Hong Kong,91,CN,
"Shop G31, G/F, K 11, 18 Hanoi Road, Tsimshatsui, Kowloon",Hong Kong,91,CN,
"Shop No.1001 -1002, 1/F, Kolour,, 68 Chung On Street, Tsuen Wan, N.T.",Hong Kong,91,CN,0
"Shop 53-55, G/F, Harbour Crystal Centre, 100 Granville Road, Tsim Sha Tsui",Hong Kong,91,CN,
"G/F, Le Cachet, 69 Sing Woo Road, Happy Valley, Cyberport",Hong Kong,91,CN,
"Shop 7, G/F Peak Galleria, 118 Peak Road, , Peak, Hong Kong",Hong Kong,91,CN,
"Shop Unit G1A, Atrium A, Telford Plaza I, , Kowloon Bay, Kowloon",Kowloon,91,CN,
"Shop No. G78 on Ground Floor, Olympian City 2, 18 Hoi Ting Rd, Kowloon",Kowloon,91,CN,
"Shop 1011-1013, 1/F,  Metro City, TKO, Tseung Kwan O",Kowloon,91,CN,
"G/F Cheung Sha Wan Plaza, 833 Cheung Sha, Wan Road, Cheung Sha Wan, Kowloon",Kowloon,91,CN,
"1/F & 2/F, Wai Kee House, 91 Sai Yee Street, Mongkok, Kowloon",Kowloon,91,CN,
"Unit G19, G/F, Citygate, Tung Chung, Lantau",Lantau Island,91,CN,
"Shop 1, 2/F, Double Cove Place, Lok Wo Sha, Shatin Town Lot No.502, N.T.",N.T.,91,CN,
"Shop No. B5, Basement Floor, Star House, Plaza, 3 Salisbury Rd, Tsim Sha Tsui",New Territories,91,CN,
"Unit 1, First Floor, Kerry Centre, 683 King's Road, Quarry Bay",Quarry Bay,91,CN,
"Shop G01, G/F, Stanley Plaza, 23 Carmel, Road, Stanley",Stanley,91,CN,
"Shop no. 38, Level 3, North Wing, Trend Plaza, Tuen Mun, N.T.",Tuen Mum,91,CN,
"Open Space, OS3, 2/F, Yuen Long Plaza,, Yuen Long, NT",Yuen Long,91,CN,
"Nos.2A - 4D, Rua de Pedro, Nolasco da Silva",Macau,92,CN,
"Shop 1033a Grand Canal Shoppes, Venetian, Estrada Baia de N Senhora da Esperanca",Macau,92,CN,
"Employee Entrance Outlet, Wynn Cotai, Resort",Macau,92,CN,
Carrera 11 No. 94A - 34,Bogota,DC,CO,
Carrera 6A No. 118 - 35,Bogota D.C.,DC,CO,110111
Calle 69 A No. 5 - 08,BOGOTA DC,DC,CO,110111
"300 m al norte del polideportivo, de Guachipelin, Local 102 AJ",Guachipelin,SJ,CR,
Boulevar Los Yoses,San Jose,SJ,CR,
"Cronos Plaza del Este, Canton #18,Curridabat",San Jose,SJ,CR,
Porfiriou Dikeou,Nicosia,1,CY,
"8, Georgiou A.,, Potamos, Germasoyia,",Lemesos,2,CY,4045
"18,Athinon Str,, Finikoudes Promenade",Larnaca,3,CY,6023
Ve Vaňkovce 1,Brno,JM,CZ,
Hradčanské náměstí - Kajetánka,Prague,PR,CZ,118 00
Václavské náměstí 40,Praha,PR,CZ,110 00
"Aviatická - terminál sever 1, Terminál 1 sever",Praha,PR,CZ,160 08
Skandinávská 13/145,Praha,PR,CZ,150 00
Na Poříčí 24,Praha,PR,CZ,110 00
Roztylska 2321/19,Praha,PR,CZ,148 00
GRUNERSTRASSE 20,BERLIN,BE,DE,10719
KUERFUERSTENDAMM 26A,BERLIN,BE,DE,10719
Hardenbergplatz 11,Berlin,BE,DE,10623
FRIEDRICHSTRASSE 96,BERLIN,BE,DE,10117
EUROPAPLATZ 1,BERLIN,BE,DE,10557
Gewerbepark Cite 7,Baden-Baden,BW,DE,76532
HUMBOLDTSTRASSE 2,FREIBURG,BW,DE,79098
DEUTSCHHOFSTRASSE SHOP 1.13,HEILBRONN,BW,DE,74072
"Kaiserstrasse 217, LEO-CENTER",Karlsruhe,BW,DE,76133
"KOENIGSTRASSE 28, STUTTGART MAIN STATION",STUTTGART,BW,DE,70173
CALWERSTRASSE 36,STUTTGART,BW,DE,70173
"LEOPOLDSTRASSE 56, MUNICH MAIN STATION",MUENCHEN,BY,DE,80802
"ROSENTAL 7, PEP EKZ",MUENCHEN,BY,DE,80331
Platzl 3,MUENCHEN,BY,DE,80331
KAROLINENSTRASSE 12,NUERNBERG,BY,DE,90402
AG-WESER-STRASSE 1,BREMEN,HB,DE,28237
Eschersheimer Landstrasse 223,Frankfurt,HE,DE,60320
Giessener Strasse 30,Frankfurt,HE,DE,60435
KAISERSTRASSE 75-77,FRANKFURT AM MAIN,HE,DE,60329
"NEUE MAINZER STRASSE 66-68, FRANKFURT MAIN STATION",FRANKFURT AM MAIN,HE,DE,60311
GROSSE BOCKENHEIMER 50,FRANKFURT AM MAIN,HE,DE,60313
ROBERT-SCHUMANN-STRASSE 2,VIERNHEIM,HE,DE,68519
BAHNHOFSPLATZ 3,WIESBADEN,HE,DE,65189
HEEGBARG 31,HAMBURG,HH,DE,22391
BARKHOF 3.,HAMBURG,HH,DE,20095
"ERIK-BLUMFELD-PLATZ 2, EUROPA PASSAGE",HAMBURG,HH,DE,22587
Ernst-August-Platz 2,Hannover,NI,DE,30159
Markt 35,Aachen,NW,DE,52062
MUENSTERPLATZ 21,BONN,NW,DE,53111
"HOHENZOLLERNRING 70, COLOGNE MAIN STATION",COLOGNE,NW,DE,50672
"MARKT 6, SCHADOW ARKADEN",DORTMUND,NW,DE,44137
"FLUGHAFENSTRASSE 120, TERMINAL B FLUGHAFEN ARKADEN",DUESSELDORF,NW,DE,40474
"KÖNIGSTRAßE 39, DUISBURG MAIN STATION",DUISBURG,NW,DE,47051
"LIMBECKER PLATZ 1A, SHOP 1.19",ESSEN,NW,DE,45127
HUMBOLDTRING 5,MUELHEIM,NW,DE,45472
"CENTRO MALL - OBERHAUSEN, GROUND FLOOR",OBERHAUSEN,NW,DE,46047
Bahnhofsplatz 1,Mainz,RP,DE,55116
"Berliner Platz 5, Hamburg Designer Outlet",Kiel,SH,DE,24103
Altmarkt 7,Dresden,SN,DE,1067
GRIMMAISCHE STRASSE 14,LEIPZIG,SN,DE,4109
Kalvebod brygge 59,Copenhagen,15,DK,1560
"Salling Department Store, Algade",Alborg,81,DK,9000
"Radhuspladsen, Absalons Gaard",Copenhagen,84,DK,1550
"Lufthavnsboulevarden 6, Terminal 3 - Airside",Kastrup,84,DK,2770
"Salling Department Store, Søndergade 27",Århus,DK,DK,8000
"6 Of Octobe, El Horya Square, Giza",Cairo,C,EG,
"City stars Mall, Nasr city",Cairo,C,EG,EG-C
"Marina - Gate 5, Marina District",Cairo,C,EG,
"Ring rd and 90th, New Cairo",Cairo,C,EG,
"Street 90, New Cairo",Cairo,C,EG,
"شارع مكرم عبيد, سيتى ستارز مول",,C,EG,
"34شارع سليمان أباظة المهندسين, تيفولى مول",,C,EG,
"الهضبة - الملركاتو2 بجوار المسرح الرومانى, مول الخان",,JS,EG,
Avenida Garcia Morato s/n,Malaga,AN,ES,29004
Plaza Felix Sainz n9,Malanga,AN,ES,29005
"Av Constitucion, 11",Sevilla,AN,ES,41004
San Vicente 12,Valencia,AN,ES,46002
Bilbao Airport,Loiu,BI,ES,48180
"AEROPUERTO DE LAS PALMAS - Terminal TA., Planta1-Salidas-exclusiva para pasajeros",Telde,CL,ES,35071
Pza. Francesc Maçià no 7,Barcelona,CT,ES,829
"Placa Sagrada Familia, 19",Barcelona,CT,ES,8013
Avda. Diagonal. 208,Barcelona,CT,ES,8018
"Moll d'Espanya, 5",Barcelona,CT,ES,8039
Avda Diagonal. 635,Barcelona,CT,ES,8005
Ramon Areces s/n.Puerto Banus,Malaga,MA,ES,29660
Genova 27,Madrid,MD,ES,28004
"Arenal 14, Centro",Madrid,MD,ES,28013
Fuencarral 43,Madrid,MD,ES,28004
"AEROPUERTO DE BARAJAS - TERMINAL 1, Non-Schengen",Madrid,MD,ES,CP 28042
"CC La Vaguada, Avda Monforte de Lemos 36",Madrid,MD,ES,28029
"C.O Diversia Avd/. De Bruselas, 21-23, Alcobendas",Madrid,MD,ES,28100
Gran Via 58,Madrid,MD,ES,28013
Alcalá 21,Madrid,MD,ES,28014
"Ortega y Gasset 29, Salamanca",Madrid,MD,ES,28006
Padre Damián 29,Madrid,MD,ES,28036
Pza de Callao 4,Madrid,MD,ES,28013
"C.C. EQUINOCCIO. C/ de la Fresa, 2",Majadahonda,MD,ES,28222
Avda Libertad 40,San Sebastian,SS,ES,20004
Helsinki-Vantaa Airport Terminal 2,Vantaa,2,FI,1530
Itakatu 1-7,Helsinki,ES,FI,930
Place Kléber,Strasbourg,A,FR,67000
Quai des Marques,Bordeaux,B,FR,33000
Autoroute A11,Brou,F,FR,28160
32 Avenue Leonard de Vinci,Courbevoie,J,FR,92400
14 Rue Interieure,Paris,J,FR,75008
CC Levallois So Ouest,Paris,J,FR,92300
18 rue de Dunkerque,Paris,J,FR,75010
17 Boulevard de Vaugirard,Paris,J,FR,75015
50 rue de Rennes,Paris,J,FR,75006
90 Rue Saint Dominique,Paris,J,FR,75007
"43, Avenue Felix Faure",Paris,J,FR,75015
66 avenue de la Motte Piquet,Paris,J,FR,75015
"Niveau -3, 1, place de la Rotonde, Centre Commercial Forum des Halles",Paris,J,FR,75001
"5, rue de lAmbroisie",Paris,J,FR,75012
2 rue de la Pepiniere,Paris,J,FR,75008
"76-80, Avenue du Gal Leclerc",Paris,J,FR,75014
32 Boulevard Haussmann,Paris,J,FR,75009
108 Boulevard Haussmann,Paris,J,FR,75008
"55, Rue De La Verrerie",Paris,J,FR,75009
106 bis Rue Saint Lazare,Paris,J,FR,75008
"Charles de Gaulle Airport, Terminal S4, Airside – Int. Depart",Roissy-en-France,J,FR,95700
"CdG Airport, Terminal 2F, Airside – Int. Departures",Roissy-en-France,J,FR,95700
"3, cours de la Garonne, Centre commercial",Serris,J,FR,77700
"CC AEROVILLE, Centre Commercial Régional Vélizy 2",TREMBLAY EN FRANCE,J,FR,93290
Rue des Usines,Fenouillet,N,FR,31150
"100 Centre Commercial, 59777 Euralille",Lille,O,FR,59777
14 rue de la Barillerie,Nantes,R,FR,44000
"1, rue Jean Jaures",Cannes,U,FR,6400
12 rue Montgrand,Marseille,U,FR,13006
La Valentine,Marseille,U,FR,13000
"avenue Eugene Donadei, Centre Commercial Cap 3000 Niveau 0",Saint Laurent Du Var,U,FR,6700
"Centre Commercial, 112 cours Charlemagne",Lyon,V,FR,69000
65 Rue de la Republique,Lyon,V,FR,69002
"Lloyd Street, Starbucks c/o Sainsbury's",Altrincham,ENG,GB,WA14 2SU
"M40 Motorway Southbound, Junction 13/12, Banbury Road",Ashorne,ENG,GB,CV35 0AA
113 Barnet High St,Barnet,ENG,GB,EN5 5UZ
"Unit 3, Old Basing Mall",Basingstoke,ENG,GB,RG21 2BH
13-14 High Street,Bath,ENG,GB,BA1 5AH
Woburn Forest Ampthill,Bedford,ENG,GB,MK45 2JD
"M4 Motorway Westbound, Junction 14/15, Lambourne",Berkshire,ENG,GB,RG17 7TZ
"Skelmersdale Road, Ormskirk, Lancashire",Bickerstaffe,ENG,GB,L39 0EZ
"Cineworld, 181 Broad St",Birmingham,ENG,GB,B15 1DA
"New Street Station, South concourse level",Birmingham,ENG,GB,B2 4ND
"Level 1, Hall 5",Birmingham,ENG,GB,B40 1NT
"Broad Street, The Bullring Shopping Centre",Birmingham,ENG,GB,B1 2EA
Jacksons Square,Bishop's Stortford,ENG,GB,CM23 3AB
"East Park Drive, Herons Reach",Blackpool,ENG,GB,FY3 8LL
"M61 Motorway Southbound, Eurogarages",Bolton,ENG,GB,BL6 5UZ
"Deansleigh Road, Wessex Fields",Bournemouth,ENG,GB,BH7 7DZ
"Centenary Square, Market Street, Part Unit C",Bradford,ENG,GB,BD1 1HY
"Elveden Forest, Lakeside",Brandon,ENG,GB,IP27 0YZ
"Phase 5 Merry Hill Shopping Centre, Kiosk 7a, Upper Mall",Brierley Hill,ENG,GB,DY5 1QX
114-115 St James's Street,Brighton,ENG,GB,BN2 1TH
"M5 Motorway, Junction 19, Portbury, Bristol - Cabot Circus",Bristol,ENG,GB,BS20 7XG
"New Terminal Building, Room B13",Bristol,ENG,GB,BS48 3DY
"Centaurus Road, Cribb's Causeway",Bristol,ENG,GB,BS34 5TS
"C/O Cineworld, Broughton Retail Park, Chester Road",Broughton,ENG,GB,CH4 0DE
"Rochdale Road, Waterford Business Park",Bury,ENG,GB,BL9 7BQ
"Unit 4, 6 Christs Lane",Cambridge,ENG,GB,CB1 1NP
Hills Road,Cambridge,ENG,GB,CB2 0QQ
"University Hospital Wales, Heath Park, South Glamorgan",Cardiff,ENG,GB,CF14 4XW
"Unit 8 Lower, Pier 5, The Quay, Chatham, Kent",Chaltham,ENG,GB,ME4 4ZJ
"39 High Street, Dukesmead House",Chelmsford,ENG,GB,CM1 1BE
18-20 Northgate Street,Chester,ENG,GB,CH1 2HA
"Heath, Mansfield Road",Chesterfield,ENG,GB,S44 5SF
"M6 Motorway Northbound, Junction 27/28, Mill Lane",Chorley,ENG,GB,PR7 5LR
"Off M606 Roundabout, Centurion Way, Off Whitehall Rd",Cleckheaton,ENG,GB,BD19 3QE
"Motorway Services Area M6, Northbound, Arena Retail Park",Corley,ENG,GB,CU7 8NR
"Corley North M6, Junction 3/4",Coventry,ENG,GB,CV7 8NR
Unit 1 Crawley Leisure Park,Crawley,ENG,GB,RH10 8LR
"Centrale Shopping Centre, Unit 79",Croydon,ENG,GB,CR0 1TY
Pride Park Stadium,Derby,ENG,GB,DE24 8XL
"Unit 64, Frenchgate Interchange",Doncaster,ENG,GB,DN1 1QB
"North East Outlet Centre, Dalton Park, 2/3 Bridge House",Durham,ENG,GB,SR7 9HU
Ealing - The Green (11-12),Ealing,ENG,GB,W5  5DA
30 Hagley Road,Edgbaston,ENG,GB,B16 8PE
"Centennial Avenue, Centennial Park",Elstree,ENG,GB,WD6 3SY
"Unit 31, 18 East Gate Street, The Ashley Centre",Epsom,ENG,GB,KT18 5DA
"Exeter St Davids Railway Station, Concourse   Bonhay Rd, Devon",Exeter,ENG,GB,EX4 4NT
"Unit 3, Lion and Lamb Yard, Sainsbury's",Farnham,ENG,GB,GU9 7LL
M3 Services Fleet Services,Fleet,ENG,GB,GU51 1AA
"Team Valley Retail Park, Metro Centre Retail Park",Gateshead,ENG,GB,NE11 0BD
"M5 Motorway Southbound, Junction 13/14, Lower Wick",Gloucestershire,ENG,GB,GL11 6DD
"Unit 31 Market Gates Shopping  Centre, Bluewater Shopping Centre",Great Yarmouth,ENG,GB,NR30 2BG
Wisley North Service Station,Guildford,ENG,GB,GU23 6PT
"A22/A267, Hellingly, The Broadway Centre",Hailsham,ENG,GB,BN27 4DT
"M3 Motorway, Junction 4a-5",Hampshire,ENG,GB,GU51 1AA
"The Potteries  Shopping Centre, Unit D","Hanley, Stoke-on-Trent",ENG,GB,ST1 1PS
"Unit 6, Victoria Centre, Cambridge Street",Harrogate,ENG,GB,HG1 1RX
71 London Road,Headington,ENG,GB,OX3 9AA
62 Commercial Street,Hereford,ENG,GB,HR1 2DJ
Bridge End,Hexham,ENG,GB,NE46 4DL
"6C, Unit 17, The Linkway, Middlebrook Retail & Leisure Park",Horwich,ENG,GB,BL6 6JA
"50 -51 Western Road, The Pod - St. Stephens Centre",Hove,ENG,GB,BN3 1JD
"M4 Motorway, J14/15 membury,, Lambourne,Berks,",Hungerford,ENG,GB,RG17 7TZ
"88 High Road, Ilford",Ilford,ENG,GB,IG1 1DN
"The A12 (southbound), Capel St Mary",Ipswich,ENG,GB,IP9 2JJ
"Cherry Hall Road, Unit A, Kettering Business Park-Northamptonshire, Weavers Wharf Retail Park",Kettering,ENG,GB,NN14 1UD
"M74 Motorway, Junction 13, Abington, Biggar",Lanarkshire,ENG,GB,ML12 6RG
"UNIT 2, PRIORS GATE, WARWICK STREET",Leamington Spa,ENG,GB,CV32 4QC
"Unit 64 The Light, The Headrow",Leeds,ENG,GB,LS1 8EQ
"Unit A, West One, Wellington Street",Leeds,ENG,GB,LS1 1BA
"Thurmaston Retail Park, Unit 12b",Leicester,ENG,GB,LE4 8GP
"Leicester Forest East M1, Junction 21/21a",Leicester,ENG,GB,LE3 3GB
"Unit 9, Tritton Retail Park",Lincoln,ENG,GB,LN6 7AN
"Bryom Street, James Parson Building",Liverpool,ENG,GB,L3 3AF
"East Lancashire Road, Unit (A)",Liverpool,ENG,GB,L11 2ST
104a Paradise Street,Liverpool,ENG,GB,L1 8JF
"37-39 St. John's Road, Brixton Underground Station",London,ENG,GB,SW11 1QN
"296 Pentoville Road, Regents Corner, London - KingsCross",London,ENG,GB,N1 9NR
"Unit R:P:490, One Canada Square",London,ENG,GB,E14  5AB
132 Wigmore Street,London,ENG,GB,W1U 3SD
Wood Lane Underground Station,London,ENG,GB,W12 7RH
Unit 2122,London,ENG,GB,W12 7GE
"Fulham Broadway Station, Unit 4",London,ENG,GB,SW61BY
"202/204 Clapham High Street, Ground Floor",London,ENG,GB,SW4 7UD
Wandsworth Bridge Road,London,ENG,GB,SW6 2TZ
